START_ID,TYPE,END_ID,link,start_date,end_date,sourceID,valid_until
56092095,officer_of,55060317,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092095,officer_of,55060317,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092095,officer_of,55074851,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092342,registered_address,58061700,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092342,officer_of,55070008,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092342,officer_of,55070008,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092342,officer_of,55070008,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092342,officer_of,55070008,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091650,registered_address,58050155,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091650,officer_of,55045423,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091746,registered_address,58058351,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091746,officer_of,55040769,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091746,officer_of,55040769,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091746,officer_of,55040769,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091746,officer_of,55040769,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,registered_address,58050600,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55035159,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55035163,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55055327,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55053574,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55035159,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55053574,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55055327,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55053574,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55035163,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55055327,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55035159,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55035163,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55035159,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55055327,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091797,officer_of,55035163,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091842,registered_address,58055756,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091842,officer_of,55065726,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092090,registered_address,58043428,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092090,officer_of,55061355,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092090,officer_of,55061355,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092090,officer_of,55061355,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092103,registered_address,58060116,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092103,officer_of,55087852,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092103,officer_of,55087852,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092103,officer_of,55087852,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092331,registered_address,58062904,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092331,officer_of,55065726,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092384,registered_address,58002671,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092384,officer_of,55069181,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102850,registered_address,58028249,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102850,officer_of,55029128,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102850,officer_of,55029128,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102850,officer_of,55029127,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102850,officer_of,55029127,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102854,registered_address,58030818,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102854,officer_of,55029121,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102854,officer_of,55029121,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102854,officer_of,55029126,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102854,officer_of,55029121,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102854,officer_of,55029126,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102854,officer_of,55029121,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102854,officer_of,55029126,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102859,registered_address,58003878,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102859,officer_of,55027565,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102859,officer_of,55027565,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102859,officer_of,55027565,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56104486,registered_address,58135509,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56104486,officer_of,55032125,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56104486,officer_of,55032125,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56104486,officer_of,55032125,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097944,registered_address,58055141,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097944,officer_of,55076240,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56094777,registered_address,58002171,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56094777,officer_of,55021279,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56094777,officer_of,55021279,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098409,registered_address,58081615,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098409,officer_of,55024564,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098409,officer_of,55024563,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098409,officer_of,55024563,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098409,officer_of,55024563,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098914,registered_address,58083117,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098914,officer_of,55030600,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56096172,registered_address,58007247,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56096172,officer_of,55023388,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56096172,officer_of,55023388,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56096809,registered_address,58088082,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56096809,officer_of,55020488,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56096809,officer_of,55020488,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102306,registered_address,58053604,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102306,officer_of,55037339,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102306,officer_of,55043106,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102306,officer_of,55038270,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102306,officer_of,55037340,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102830,registered_address,58005177,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102830,officer_of,55029275,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102830,officer_of,55029275,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102830,officer_of,55029275,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102856,registered_address,58056601,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102856,officer_of,55027565,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102856,officer_of,55027565,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102856,officer_of,55027565,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102858,registered_address,58136886,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102858,officer_of,55018915,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102858,officer_of,55018915,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102858,officer_of,55018915,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097928,registered_address,58091457,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097928,officer_of,55028906,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097928,officer_of,55028906,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097928,officer_of,55028906,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097928,officer_of,55028906,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097931,registered_address,58055142,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097931,officer_of,55046268,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097931,officer_of,55043133,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105252,registered_address,58010428,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105252,officer_of,55060582,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105252,officer_of,55060582,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105252,officer_of,55060582,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105252,officer_of,55060582,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105252,officer_of,55060582,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091856,registered_address,58129817,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091856,officer_of,55052444,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,registered_address,58039327,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55053574,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55035163,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55035159,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55053574,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55035159,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55053574,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55055327,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55055327,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55035163,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55035163,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55035159,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091867,officer_of,55055327,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091960,registered_address,58030179,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091960,officer_of,55061355,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091960,officer_of,55061355,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091960,officer_of,55061355,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,registered_address,58130472,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,registered_address,58098855,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55075000,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55073785,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55073786,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55075000,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55073786,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55073785,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55073786,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55075000,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091980,officer_of,55073785,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091997,registered_address,58053815,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56091997,officer_of,55065726,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092006,registered_address,58127852,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092006,officer_of,55081486,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092059,registered_address,58018864,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092059,officer_of,55081486,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092059,officer_of,55081486,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092059,officer_of,55081486,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092097,registered_address,58126571,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092097,officer_of,55081078,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092136,registered_address,58060865,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092136,officer_of,55081486,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092409,registered_address,58119734,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56092409,officer_of,55069909,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102900,registered_address,58132374,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102900,officer_of,55032099,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102900,officer_of,55032099,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102900,officer_of,55032099,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102905,registered_address,58032936,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102905,officer_of,55040769,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56096831,registered_address,58092280,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56096831,officer_of,55023043,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097929,registered_address,58091457,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097929,officer_of,55028906,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097929,officer_of,55028906,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097929,officer_of,55028906,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56097929,officer_of,55028906,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56104793,registered_address,58036973,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56104793,officer_of,55065726,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098690,registered_address,58062112,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56098690,officer_of,55065726,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105336,registered_address,58040880,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105336,officer_of,55054217,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107156,registered_address,58010624,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107156,officer_of,55021279,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56106883,registered_address,58118621,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56106883,officer_of,55033373,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56106883,officer_of,55033373,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56106883,officer_of,55033373,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102351,registered_address,58132649,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102351,officer_of,55024439,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56002562,registered_address,58003282,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56002562,officer_of,55007392,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102894,registered_address,58040679,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102894,officer_of,55029121,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102903,registered_address,58025879,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102903,officer_of,55029121,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102903,officer_of,55029121,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102903,officer_of,55029126,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102903,officer_of,55029126,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102903,officer_of,55029121,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102903,officer_of,55029121,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56102903,officer_of,55029126,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105334,registered_address,58048919,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105334,officer_of,55041085,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105334,officer_of,55041085,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105334,officer_of,55041085,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105415,registered_address,58003959,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105415,officer_of,55023388,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105415,officer_of,55023388,secretary of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56105415,officer_of,55023388,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,registered_address,58051914,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55023832,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55034411,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55019562,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55028472,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55079433,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55079256,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55019563,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55014982,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55079256,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55034411,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55028472,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55019562,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55079433,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55023832,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55034411,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55028472,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55019562,judicial representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55023832,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55028472,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55019562,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55023832,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55015685,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55015626,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56107157,officer_of,55034411,legal representative of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56005740,registered_address,58081614,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56005740,officer_of,55024563,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56006119,registered_address,58063309,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56006119,officer_of,55078573,director of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024036,registered_address,58004541,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024036,officer_of,55072830,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024055,registered_address,58040998,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024055,officer_of,55029575,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024059,registered_address,58056874,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024059,officer_of,55030600,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024129,registered_address,58125414,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024129,officer_of,55053574,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024152,registered_address,58053126,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024152,officer_of,55042708,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024181,registered_address,58015493,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024181,officer_of,55072698,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024186,registered_address,58101960,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024186,officer_of,55061199,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024236,registered_address,58023615,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024236,officer_of,55054186,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024253,registered_address,58038341,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024253,officer_of,55059686,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024255,registered_address,58022908,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024255,officer_of,55060756,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024309,registered_address,58043804,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024309,officer_of,55067774,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024315,registered_address,58008043,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024315,officer_of,55068284,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024317,registered_address,58008043,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024317,officer_of,55068284,shareholder of,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024333,registered_address,58042789,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
56024333,registered_address,58048303,registered address,,,Paradise Papers - Malta corporate registry,Malta corporate registry data is current through 2016
