category,country,pct,sum,year,group
recipient,Kuwait,2.405704246688225,302540263.0,1995,1993-1997
recipient,Latvia,0.3101864044741586,39008900.0,1995,1993-1997
recipient,Lithuania,0.666995871747353,83881095.0,1995,1993-1997
recipient,Poland,26.84506032122343,3376022477.0,1995,1993-1997
recipient,Qatar,0.0027547015194476837,346430.0,1995,1993-1997
recipient,Romania,1.5093106476552016,189810215.0,1995,1993-1997
recipient,Saudi Arabia,0.05882561206042972,7397882.0,1995,1993-1997
recipient,Slovak Republic,0.6010413532878602,75586685.0,1995,1993-1997
recipient,Slovenia,0.058882554061932955,7405043.0,1995,1993-1997
recipient,South Africa,4.979801926994113,626257607.0,1995,1993-1997
recipient,Taiwan,0.02037045435957962,2561779.0,1995,1993-1997
recipient,Thailand,6.302945420058317,792655526.0,1995,1993-1997
recipient,United Arab Emirates,0.012563484101532523,1579978.0,1995,1993-1997
recipient,Denmark,,0.0,1995,1993-1997
recipient,New Zealand,,0.0,1995,1993-1997
recipient,United States,,0.0,1995,1993-1997
recipient,Monaco,,0.0,1995,1993-1997
recipient,Japan,,0.0,1995,1993-1997
recipient,Portugal,,0.0,1995,1993-1997
recipient,Greece,,0.0,1995,1993-1997
recipient,Switzerland,,0.0,1995,1993-1997
recipient,Belgium,,0.0,1995,1993-1997
recipient,United Kingdom,,0.0,1995,1993-1997
recipient,Ireland,,0.0,1995,1993-1997
recipient,Luxembourg,,0.0,1995,1993-1997
recipient,France,,0.0,1995,1993-1997
recipient,Liechtenstein,,0.0,1995,1993-1997
recipient,Finland,,0.0,1995,1993-1997
recipient,Netherlands,,0.0,1995,1993-1997
recipient,Sweden,,0.0,1995,1993-1997
recipient,Spain,,0.0,1995,1993-1997
recipient,Canada,,0.0,1995,1993-1997
recipient,Austria,,0.0,1995,1993-1997
recipient,Norway,,0.0,1995,1993-1997
recipient,Germany,,0.0,1995,1993-1997
recipient,Iceland,,0.0,1995,1993-1997
recipient,Italy,,0.0,1995,1993-1997
recipient,All,,12575954148.0,1995,1993-1997
recipient,Austria,0.00048698463756392015,56293.0,1996,1993-1997
recipient,Brazil,16.461774204934272,1902899155.0,1996,1993-1997
recipient,Chile,0.5726538109401992,66195930.0,1996,1993-1997
recipient,Colombia,9.103173378844133,1052281529.0,1996,1993-1997
recipient,Cyprus,0.15407170359035205,17809922.0,1996,1993-1997
recipient,Czech Republic,0.3038618473825836,35124917.0,1996,1993-1997
recipient,Estonia,0.26768427745192575,30942970.0,1996,1993-1997
recipient,Hungary,3.021543629580004,349275403.0,1996,1993-1997
recipient,India,35.91128267703014,4151165519.0,1996,1993-1997
recipient,Korea,3.197230130693771,369583888.0,1996,1993-1997
recipient,Kuwait,0.005295418334147711,612124.0,1996,1993-1997
recipient,Latvia,0.21666054055800674,25044880.0,1996,1993-1997
recipient,Lithuania,0.7701605855532834,89026730.0,1996,1993-1997
recipient,Poland,3.1074052247368478,359200576.0,1996,1993-1997
recipient,Qatar,0.00723832206552605,836714.0,1996,1993-1997
recipient,Romania,2.079350047985137,240362515.0,1996,1993-1997
recipient,Saudi Arabia,0.02084006693138728,2409008.0,1996,1993-1997
recipient,Slovak Republic,1.044746873011155,120767538.0,1996,1993-1997
recipient,Slovenia,0.7796305089027215,90121406.0,1996,1993-1997
recipient,South Africa,8.426650423978785,974078843.0,1996,1993-1997
recipient,Taiwan,0.08074500805264866,9333721.0,1996,1993-1997
recipient,Thailand,14.458533991361,1671334558.0,1996,1993-1997
recipient,United Arab Emirates,0.008980343444411685,1038083.0,1996,1993-1997
recipient,Denmark,,0.0,1996,1993-1997
recipient,New Zealand,,0.0,1996,1993-1997
recipient,United States,,0.0,1996,1993-1997
recipient,Monaco,,0.0,1996,1993-1997
recipient,Japan,,0.0,1996,1993-1997
recipient,Australia,,0.0,1996,1993-1997
recipient,Portugal,,0.0,1996,1993-1997
recipient,Greece,,0.0,1996,1993-1997
recipient,Switzerland,,0.0,1996,1993-1997
recipient,Belgium,,0.0,1996,1993-1997
recipient,United Kingdom,,0.0,1996,1993-1997
recipient,Ireland,,0.0,1996,1993-1997
recipient,Luxembourg,,0.0,1996,1993-1997
recipient,France,,0.0,1996,1993-1997
recipient,Liechtenstein,,0.0,1996,1993-1997
recipient,Finland,,0.0,1996,1993-1997
recipient,Netherlands,,0.0,1996,1993-1997
recipient,Sweden,,0.0,1996,1993-1997
recipient,Spain,,0.0,1996,1993-1997
recipient,Canada,,0.0,1996,1993-1997
recipient,Norway,,0.0,1996,1993-1997
recipient,Germany,,0.0,1996,1993-1997
recipient,Iceland,,0.0,1996,1993-1997
recipient,Italy,,0.0,1996,1993-1997
recipient,All,,11559502222.0,1996,1993-1997
recipient,Brazil,12.089999548030715,2033092975.0,1997,1993-1997
recipient,Chile,1.070692097178918,180051006.0,1997,1993-1997
recipient,Colombia,0.5603257770701133,94226174.0,1997,1993-1997
recipient,Cyprus,0.057103065205320665,9602634.0,1997,1993-1997
recipient,Czech Republic,0.592007174052004,99553819.0,1997,1993-1997
recipient,Estonia,0.04940326510897742,8307811.0,1997,1993-1997
recipient,Hungary,0.3154496939001878,53047029.0,1997,1993-1997
recipient,India,28.513413239347518,4794906726.0,1997,1993-1997
recipient,Korea,6.062282987898577,1019452888.0,1997,1993-1997
recipient,Kuwait,0.003157355531183445,530951.0,1997,1993-1997
recipient,Latvia,0.13371066564595963,22485213.0,1997,1993-1997
recipient,Lithuania,0.12152117925833243,20435390.0,1997,1993-1997
recipient,Poland,1.8392287648429622,309290589.0,1997,1993-1997
recipient,Qatar,4.193387268033464,705173409.0,1997,1993-1997
recipient,Romania,0.9991968103457964,168028130.0,1997,1993-1997
recipient,Saudi Arabia,0.012608977698946451,2120366.0,1997,1993-1997
recipient,Slovak Republic,1.3046092188546852,219387257.0,1997,1993-1997
recipient,Slovenia,0.04672929715295409,7858148.0,1997,1993-1997
recipient,South Africa,4.128672519515197,694290770.0,1997,1993-1997
recipient,Taiwan,0.014593436879507031,2454079.0,1997,1993-1997
recipient,Thailand,37.88594380299012,6371021429.0,1997,1993-1997
recipient,United Arab Emirates,0.005963855458562858,1002901.0,1997,1993-1997
recipient,Denmark,,0.0,1997,1993-1997
recipient,New Zealand,,0.0,1997,1993-1997
recipient,United States,,0.0,1997,1993-1997
recipient,Monaco,,0.0,1997,1993-1997
recipient,Japan,,0.0,1997,1993-1997
recipient,Australia,,0.0,1997,1993-1997
recipient,Portugal,,0.0,1997,1993-1997
recipient,Greece,,0.0,1997,1993-1997
recipient,Switzerland,,0.0,1997,1993-1997
recipient,Belgium,,0.0,1997,1993-1997
recipient,United Kingdom,,0.0,1997,1993-1997
recipient,Ireland,,0.0,1997,1993-1997
recipient,Luxembourg,,0.0,1997,1993-1997
recipient,France,,0.0,1997,1993-1997
recipient,Liechtenstein,,0.0,1997,1993-1997
recipient,Finland,,0.0,1997,1993-1997
recipient,Netherlands,,0.0,1997,1993-1997
recipient,Sweden,,0.0,1997,1993-1997
recipient,Spain,,0.0,1997,1993-1997
recipient,Canada,,0.0,1997,1993-1997
recipient,Austria,,0.0,1997,1993-1997
recipient,Norway,,0.0,1997,1993-1997
recipient,Germany,,0.0,1997,1993-1997
recipient,Iceland,,0.0,1997,1993-1997
recipient,Italy,,0.0,1997,1993-1997
recipient,All,,16816319694.0,1997,1993-1997
recipient,Australia,1.4535345324756914,133176980.0,1998,1998-2002
recipient,Brazil,19.191437103091413,1758374210.0,1998,1998-2002
recipient,Chile,3.0482231073564443,279286896.0,1998,1998-2002
recipient,Colombia,4.450453397775655,407763235.0,1998,1998-2002
recipient,Cyprus,0.006152275168551577,563689.0,1998,1998-2002
recipient,Czech Republic,1.315238587073699,120505911.0,1998,1998-2002
recipient,Estonia,0.22102282845921153,20250742.0,1998,1998-2002
recipient,Hungary,0.30399807750146074,27853171.0,1998,1998-2002
recipient,India,27.05604002399731,2478951563.0,1998,1998-2002
recipient,Korea,0.11780521683594451,10793650.0,1998,1998-2002
recipient,Kuwait,0.008001977458626916,733164.0,1998,1998-2002
recipient,Latvia,0.5029170099800795,46078691.0,1998,1998-2002
recipient,Lithuania,0.6682529998005973,61227246.0,1998,1998-2002
recipient,Poland,3.6893289278945605,338026840.0,1998,1998-2002
recipient,Qatar,0.006355717863267637,582329.0,1998,1998-2002
recipient,Romania,3.7093318196512883,339859562.0,1998,1998-2002
recipient,Saudi Arabia,0.014722975370540322,1348961.0,1998,1998-2002
recipient,Slovak Republic,0.2484426689555658,22763026.0,1998,1998-2002
recipient,Slovenia,0.09260148285199998,8484412.0,1998,1998-2002
recipient,South Africa,7.277544260738632,666789364.0,1998,1998-2002
recipient,Taiwan,0.009562341452730007,876129.0,1998,1998-2002
recipient,Thailand,26.603999851785886,2437534353.0,1998,1998-2002
recipient,United Arab Emirates,0.0050328164608457356,461121.0,1998,1998-2002
recipient,Denmark,,0.0,1998,1998-2002
recipient,New Zealand,,0.0,1998,1998-2002
recipient,United States,,0.0,1998,1998-2002
recipient,Monaco,,0.0,1998,1998-2002
recipient,Japan,,0.0,1998,1998-2002
recipient,Portugal,,0.0,1998,1998-2002
recipient,Greece,,0.0,1998,1998-2002
recipient,Switzerland,,0.0,1998,1998-2002
recipient,Belgium,,0.0,1998,1998-2002
recipient,United Kingdom,,0.0,1998,1998-2002
recipient,Ireland,,0.0,1998,1998-2002
recipient,Luxembourg,,0.0,1998,1998-2002
recipient,France,,0.0,1998,1998-2002
recipient,Liechtenstein,,0.0,1998,1998-2002
recipient,Finland,,0.0,1998,1998-2002
recipient,Netherlands,,0.0,1998,1998-2002
recipient,Sweden,,0.0,1998,1998-2002
recipient,Spain,,0.0,1998,1998-2002
recipient,Canada,,0.0,1998,1998-2002
recipient,Austria,,0.0,1998,1998-2002
recipient,Norway,,0.0,1998,1998-2002
recipient,Germany,,0.0,1998,1998-2002
recipient,Iceland,,0.0,1998,1998-2002
recipient,Italy,,0.0,1998,1998-2002
recipient,All,,9162285245.0,1998,1998-2002
recipient,Brazil,6.819401670905641,1319316622.0,1999,1998-2002
recipient,Chile,1.616098475650877,312658747.0,1999,1998-2002
recipient,Colombia,4.558588760554272,881928095.0,1999,1998-2002
recipient,Cyprus,0.10017812610988525,19380977.0,1999,1998-2002
recipient,Czech Republic,0.426550283451752,82522618.0,1999,1998-2002
recipient,Estonia,0.04756344808142385,9201870.0,1999,1998-2002
recipient,Hungary,0.13581077991607962,26274654.0,1999,1998-2002
recipient,India,9.987413814328796,1932216592.0,1999,1998-2002
recipient,Ireland,0.9035879626648664,174812788.0,1999,1998-2002
recipient,Japan,1.4312465758963695,276896345.0,1999,1998-2002
recipient,Korea,29.895689847182574,5783774361.0,1999,1998-2002
recipient,Kuwait,0.004490622543106057,868779.0,1999,1998-2002
recipient,Latvia,0.05463930098366564,10570801.0,1999,1998-2002
recipient,Lithuania,0.062304071296950723,12053667.0,1999,1998-2002
recipient,Poland,1.9492627552193635,377114427.0,1999,1998-2002
recipient,Qatar,0.00253879822587201,491169.0,1999,1998-2002
recipient,Romania,1.1494334600239628,222375326.0,1999,1998-2002
recipient,Saudi Arabia,14.07481710705246,2722986716.0,1999,1998-2002
recipient,Slovak Republic,0.6832631587992163,132187615.0,1999,1998-2002
recipient,Slovenia,0.06632480561356173,12831539.0,1999,1998-2002
recipient,South Africa,3.4628644288574453,669943614.0,1999,1998-2002
recipient,Taiwan,3.1213531786180635,603873086.0,1999,1998-2002
recipient,Thailand,19.443500391022656,3761639876.0,1999,1998-2002
recipient,United Arab Emirates,0.0030781770011366746,595520.0,1999,1998-2002
recipient,Denmark,,0.0,1999,1998-2002
recipient,New Zealand,,0.0,1999,1998-2002
recipient,United States,,0.0,1999,1998-2002
recipient,Monaco,,0.0,1999,1998-2002
recipient,Australia,,0.0,1999,1998-2002
recipient,Portugal,,0.0,1999,1998-2002
recipient,Greece,,0.0,1999,1998-2002
recipient,Switzerland,,0.0,1999,1998-2002
recipient,Belgium,,0.0,1999,1998-2002
recipient,United Kingdom,,0.0,1999,1998-2002
recipient,Luxembourg,,0.0,1999,1998-2002
recipient,France,,0.0,1999,1998-2002
recipient,Liechtenstein,,0.0,1999,1998-2002
recipient,Finland,,0.0,1999,1998-2002
recipient,Netherlands,,0.0,1999,1998-2002
recipient,Sweden,,0.0,1999,1998-2002
recipient,Spain,,0.0,1999,1998-2002
recipient,Canada,,0.0,1999,1998-2002
recipient,Austria,,0.0,1999,1998-2002
recipient,Norway,,0.0,1999,1998-2002
recipient,Germany,,0.0,1999,1998-2002
recipient,Iceland,,0.0,1999,1998-2002
recipient,Italy,,0.0,1999,1998-2002
recipient,All,,19346515804.0,1999,1998-2002
recipient,Brazil,10.989669328770379,1106359401.0,2000,1998-2002
recipient,Chile,1.4263668169983243,143596162.0,2000,1998-2002
recipient,Colombia,18.8644501221917,1899134643.0,2000,1998-2002
recipient,Cyprus,0.05154797998646193,5189473.0,2000,1998-2002
recipient,Czech Republic,1.4491734228222444,145892164.0,2000,1998-2002
recipient,Estonia,0.15903351243347272,16010329.0,2000,1998-2002
recipient,Hungary,0.29409459126685783,29607289.0,2000,1998-2002
recipient,India,11.34028018961646,1141656334.0,2000,1998-2002
recipient,Ireland,1.7020070658836168,171345603.0,2000,1998-2002
recipient,Italy,0.00091790548569941,92408.0,2000,1998-2002
recipient,Korea,4.4183790496563775,444810035.0,2000,1998-2002
recipient,Kuwait,0.009533331727535125,959746.0,2000,1998-2002
recipient,Latvia,0.14110743653901325,14205663.0,2000,1998-2002
recipient,Lithuania,0.16724081402494342,16836580.0,2000,1998-2002
recipient,Poland,6.285331261931123,632761107.0,2000,1998-2002
recipient,Qatar,0.006694011107639762,673904.0,2000,1998-2002
recipient,Romania,2.218673910801235,223359836.0,2000,1998-2002
recipient,Saudi Arabia,7.027765904893618,707503988.0,2000,1998-2002
recipient,Slovak Republic,0.24601923185425897,24767414.0,2000,1998-2002
recipient,Slovenia,0.32339008798934826,32556545.0,2000,1998-2002
recipient,South Africa,7.322956622798288,737221627.0,2000,1998-2002
recipient,Switzerland,0.00183581097139882,184816.0,2000,1998-2002
recipient,Taiwan,7.738700282048631,779075653.0,2000,1998-2002
recipient,Thailand,17.808583892958133,1792837766.0,2000,1998-2002
recipient,United Arab Emirates,0.0062474152432444125,628944.0,2000,1998-2002
recipient,Denmark,,0.0,2000,1998-2002
recipient,New Zealand,,0.0,2000,1998-2002
recipient,United States,,0.0,2000,1998-2002
recipient,Monaco,,0.0,2000,1998-2002
recipient,Japan,,0.0,2000,1998-2002
recipient,Australia,,0.0,2000,1998-2002
recipient,Portugal,,0.0,2000,1998-2002
recipient,Greece,,0.0,2000,1998-2002
recipient,Belgium,,0.0,2000,1998-2002
recipient,United Kingdom,,0.0,2000,1998-2002
recipient,Luxembourg,,0.0,2000,1998-2002
recipient,France,,0.0,2000,1998-2002
recipient,Liechtenstein,,0.0,2000,1998-2002
recipient,Finland,,0.0,2000,1998-2002
recipient,Netherlands,,0.0,2000,1998-2002
recipient,Sweden,,0.0,2000,1998-2002
recipient,Spain,,0.0,2000,1998-2002
recipient,Canada,,0.0,2000,1998-2002
recipient,Austria,,0.0,2000,1998-2002
recipient,Norway,,0.0,2000,1998-2002
recipient,Germany,,0.0,2000,1998-2002
recipient,Iceland,,0.0,2000,1998-2002
recipient,All,,10067267430.0,2000,1998-2002
recipient,Austria,1.9145990898475285,171695803.0,2001,1998-2002
recipient,Brazil,17.558938811812517,1574635711.0,2001,1998-2002
recipient,Chile,3.235284803812142,290131143.0,2001,1998-2002
recipient,Colombia,6.523647215835893,585022135.0,2001,1998-2002
recipient,Cyprus,0.2928712383952851,26263860.0,2001,1998-2002
recipient,Czech Republic,0.7290862049252717,65382378.0,2001,1998-2002
recipient,Estonia,0.26812204833981285,24044423.0,2001,1998-2002
recipient,Hungary,0.7942644978306327,71227382.0,2001,1998-2002
recipient,India,24.514243891633207,2198367696.0,2001,1998-2002
recipient,Ireland,1.952151629602772,175063408.0,2001,1998-2002
recipient,Korea,9.644312763706237,864874549.0,2001,1998-2002
recipient,Kuwait,0.045102767966420355,4044688.0,2001,1998-2002
recipient,Latvia,0.25329088011561496,22714406.0,2001,1998-2002
recipient,Lithuania,0.34162114473305505,30635613.0,2001,1998-2002
recipient,Poland,7.476471814030439,670468736.0,2001,1998-2002
recipient,Qatar,0.008608401811564524,771977.0,2001,1998-2002
recipient,Romania,7.101798327963963,636869083.0,2001,1998-2002
recipient,Saudi Arabia,0.05628235967678383,5047242.0,2001,1998-2002
recipient,Slovak Republic,0.5903999058883634,52945385.0,2001,1998-2002
recipient,Slovenia,0.1551459087174578,13913044.0,2001,1998-2002
recipient,South Africa,10.431245907347533,935444476.0,2001,1998-2002
recipient,Taiwan,0.15265124889874254,13689330.0,2001,1998-2002
recipient,Thailand,5.935994520145632,532323112.0,2001,1998-2002
recipient,United Arab Emirates,0.023864616963133828,2140111.0,2001,1998-2002
recipient,Denmark,,0.0,2001,1998-2002
recipient,New Zealand,,0.0,2001,1998-2002
recipient,United States,,0.0,2001,1998-2002
recipient,Monaco,,0.0,2001,1998-2002
recipient,Japan,,0.0,2001,1998-2002
recipient,Australia,,0.0,2001,1998-2002
recipient,Portugal,,0.0,2001,1998-2002
recipient,Greece,,0.0,2001,1998-2002
recipient,Switzerland,,0.0,2001,1998-2002
recipient,Belgium,,0.0,2001,1998-2002
recipient,United Kingdom,,0.0,2001,1998-2002
recipient,Luxembourg,,0.0,2001,1998-2002
recipient,France,,0.0,2001,1998-2002
recipient,Liechtenstein,,0.0,2001,1998-2002
recipient,Finland,,0.0,2001,1998-2002
recipient,Netherlands,,0.0,2001,1998-2002
recipient,Sweden,,0.0,2001,1998-2002
recipient,Spain,,0.0,2001,1998-2002
recipient,Canada,,0.0,2001,1998-2002
recipient,Norway,,0.0,2001,1998-2002
recipient,Germany,,0.0,2001,1998-2002
recipient,Iceland,,0.0,2001,1998-2002
recipient,Italy,,0.0,2001,1998-2002
recipient,All,,8967715691.0,2001,1998-2002
recipient,Australia,6.67397250153323,696882923.0,2002,1998-2002
recipient,Austria,2.388751917189154,249428720.0,2002,1998-2002
recipient,Brazil,14.796671060536424,1545038937.0,2002,1998-2002
recipient,Canada,5.625773127767999,587432031.0,2002,1998-2002
recipient,Chile,1.1382997506970094,118858994.0,2002,1998-2002
recipient,Colombia,7.999241139335055,835264836.0,2002,1998-2002
recipient,Cyprus,0.22171075800361548,23150596.0,2002,1998-2002
recipient,Czech Republic,0.579128623330639,60471458.0,2002,1998-2002
recipient,Estonia,0.07761206185814076,8104097.0,2002,1998-2002
recipient,Hungary,0.44230087598795054,46184177.0,2002,1998-2002
recipient,India,22.25972131331957,2324315788.0,2002,1998-2002
recipient,Ireland,2.60721608964548,272240314.0,2002,1998-2002
recipient,Korea,6.29651925137917,657470006.0,2002,1998-2002
recipient,Kuwait,0.02909919485350725,3038480.0,2002,1998-2002
recipient,Latvia,0.225656035284842,23562554.0,2002,1998-2002
recipient,Liechtenstein,9.627649543926845e-05,10053.0,2002,1998-2002
recipient,Lithuania,0.2428914529237663,25362242.0,2002,1998-2002
recipient,Luxembourg,1.3342528447018562,139320026.0,2002,1998-2002
recipient,Poland,4.592182124815826,479506516.0,2002,1998-2002
recipient,Qatar,0.002109262582116948,220245.0,2002,1998-2002
recipient,Romania,2.656020707088496,277336395.0,2002,1998-2002
recipient,Saudi Arabia,0.02539633743988784,2651835.0,2002,1998-2002
recipient,Slovak Republic,0.3434348464088427,35860783.0,2002,1998-2002
recipient,Slovenia,0.07339394850026357,7663650.0,2002,1998-2002
recipient,South Africa,6.177006630147657,644990736.0,2002,1998-2002
recipient,Switzerland,0.00023938399283795426,24996.0,2002,1998-2002
recipient,Taiwan,1.6305579858892951,170259619.0,2002,1998-2002
recipient,Thailand,11.543618496644287,1205361664.0,2002,1998-2002
recipient,United Arab Emirates,0.01707888333891886,1783343.0,2002,1998-2002
recipient,United States,4.711830871990458e-05,4920.0,2002,1998-2002
recipient,Denmark,,0.0,2002,1998-2002
recipient,New Zealand,,0.0,2002,1998-2002
recipient,Monaco,,0.0,2002,1998-2002
recipient,Japan,,0.0,2002,1998-2002
recipient,Portugal,,0.0,2002,1998-2002
recipient,Greece,,0.0,2002,1998-2002
recipient,Belgium,,0.0,2002,1998-2002
recipient,United Kingdom,,0.0,2002,1998-2002
recipient,France,,0.0,2002,1998-2002
recipient,Finland,,0.0,2002,1998-2002
recipient,Netherlands,,0.0,2002,1998-2002
recipient,Sweden,,0.0,2002,1998-2002
recipient,Spain,,0.0,2002,1998-2002
recipient,Norway,,0.0,2002,1998-2002
recipient,Germany,,0.0,2002,1998-2002
recipient,Iceland,,0.0,2002,1998-2002
recipient,Italy,,0.0,2002,1998-2002
recipient,All,,10441800934.0,2002,1998-2002
recipient,Brazil,11.931042795694523,779392718.0,2003,2003-2007
recipient,Chile,1.1417445058408877,74584206.0,2003,2003-2007
recipient,Colombia,16.627348760175273,1086177861.0,2003,2003-2007
recipient,Cyprus,0.14421976371037223,9421124.0,2003,2003-2007
recipient,Czech Republic,0.6981778373651524,45608312.0,2003,2003-2007
recipient,Estonia,0.24378334788138897,15925093.0,2003,2003-2007
recipient,Hungary,1.0500695516565393,68595560.0,2003,2003-2007
recipient,India,40.058525330454444,2616814261.0,2003,2003-2007
recipient,Italy,0.000544800935715148,35589.0,2003,2003-2007
recipient,Korea,1.8057444082840306,117959852.0,2003,2003-2007
recipient,Kuwait,0.012551837591275188,819946.0,2003,2003-2007
recipient,Latvia,0.24168105216912864,15787761.0,2003,2003-2007
recipient,Lithuania,0.5079461604541884,33181470.0,2003,2003-2007
recipient,Poland,7.542421965659022,492707038.0,2003,2003-2007
recipient,Qatar,0.00497145205209238,324759.0,2003,2003-2007
recipient,Romania,3.1046094641840365,202807923.0,2003,2003-2007
recipient,Saudi Arabia,0.13372613442528078,8735630.0,2003,2003-2007
recipient,Slovak Republic,0.634980622659653,41479968.0,2003,2003-2007
recipient,Slovenia,0.09631484751136697,6291746.0,2003,2003-2007
recipient,South Africa,9.316241274855303,608581390.0,2003,2003-2007
recipient,Switzerland,0.00029801861857603473,19468.0,2003,2003-2007
recipient,Taiwan,0.23120919104078752,15103689.0,2003,2003-2007
recipient,Thailand,4.436246020827827,289796785.0,2003,2003-2007
recipient,United Arab Emirates,0.03560085595313133,2325618.0,2003,2003-2007
recipient,Denmark,,0.0,2003,2003-2007
recipient,New Zealand,,0.0,2003,2003-2007
recipient,United States,,0.0,2003,2003-2007
recipient,Monaco,,0.0,2003,2003-2007
recipient,Japan,,0.0,2003,2003-2007
recipient,Australia,,0.0,2003,2003-2007
recipient,Portugal,,0.0,2003,2003-2007
recipient,Greece,,0.0,2003,2003-2007
recipient,Belgium,,0.0,2003,2003-2007
recipient,United Kingdom,,0.0,2003,2003-2007
recipient,Ireland,,0.0,2003,2003-2007
recipient,Luxembourg,,0.0,2003,2003-2007
recipient,France,,0.0,2003,2003-2007
recipient,Liechtenstein,,0.0,2003,2003-2007
recipient,Finland,,0.0,2003,2003-2007
recipient,Netherlands,,0.0,2003,2003-2007
recipient,Sweden,,0.0,2003,2003-2007
recipient,Spain,,0.0,2003,2003-2007
recipient,Canada,,0.0,2003,2003-2007
recipient,Austria,,0.0,2003,2003-2007
recipient,Norway,,0.0,2003,2003-2007
recipient,Germany,,0.0,2003,2003-2007
recipient,Iceland,,0.0,2003,2003-2007
recipient,All,,6532477767.0,2003,2003-2007
recipient,Austria,2.1949774987449214e-05,1508.0,2004,2003-2007
recipient,Brazil,9.411687049777193,646604536.0,2004,2003-2007
recipient,Chile,1.2518457386389747,86004680.0,2004,2003-2007
recipient,Colombia,13.85358515633052,951773147.0,2004,2003-2007
recipient,Cyprus,0.3585441306428972,24632806.0,2004,2003-2007
recipient,Czech Republic,0.6002289110302333,41237106.0,2004,2003-2007
recipient,Estonia,0.27857896069722504,19139015.0,2004,2003-2007
recipient,Germany,0.00045794683067316126,31462.0,2004,2003-2007
recipient,Hungary,0.7839801714489385,53861240.0,2004,2003-2007
recipient,India,41.980875166584546,2884182630.0,2004,2003-2007
recipient,Korea,2.0805855622868057,142941011.0,2004,2003-2007
recipient,Kuwait,0.030530113785576834,2097489.0,2004,2003-2007
recipient,Latvia,0.22738840287140605,15622106.0,2004,2003-2007
recipient,Lithuania,0.4416431840790685,30341902.0,2004,2003-2007
recipient,Poland,6.23725485787715,428513747.0,2004,2003-2007
recipient,Qatar,0.02123533018938293,1458916.0,2004,2003-2007
recipient,Romania,2.8924973027405456,198721214.0,2004,2003-2007
recipient,Saudi Arabia,0.18344879601271089,12603354.0,2004,2003-2007
recipient,Slovak Republic,0.4916217300589625,33775543.0,2004,2003-2007
recipient,Slovenia,0.1806946232517194,12414136.0,2004,2003-2007
recipient,South Africa,7.8701879320710315,540700003.0,2004,2003-2007
recipient,Taiwan,0.26037396578928246,17888290.0,2004,2003-2007
recipient,Thailand,10.51249175806145,722232350.0,2004,2003-2007
recipient,United Arab Emirates,0.05024125916871922,3451690.0,2004,2003-2007
recipient,Denmark,,0.0,2004,2003-2007
recipient,New Zealand,,0.0,2004,2003-2007
recipient,United States,,0.0,2004,2003-2007
recipient,Monaco,,0.0,2004,2003-2007
recipient,Japan,,0.0,2004,2003-2007
recipient,Australia,,0.0,2004,2003-2007
recipient,Portugal,,0.0,2004,2003-2007
recipient,Greece,,0.0,2004,2003-2007
recipient,Switzerland,,0.0,2004,2003-2007
recipient,Belgium,,0.0,2004,2003-2007
recipient,United Kingdom,,0.0,2004,2003-2007
recipient,Ireland,,0.0,2004,2003-2007
recipient,Luxembourg,,0.0,2004,2003-2007
recipient,France,,0.0,2004,2003-2007
recipient,Liechtenstein,,0.0,2004,2003-2007
recipient,Finland,,0.0,2004,2003-2007
recipient,Netherlands,,0.0,2004,2003-2007
recipient,Sweden,,0.0,2004,2003-2007
recipient,Spain,,0.0,2004,2003-2007
recipient,Canada,,0.0,2004,2003-2007
recipient,Norway,,0.0,2004,2003-2007
recipient,Iceland,,0.0,2004,2003-2007
recipient,Italy,,0.0,2004,2003-2007
recipient,All,,6870229881.0,2004,2003-2007
recipient,Austria,0.0018530185255144233,127534.0,2005,2003-2007
recipient,Brazil,10.51504505783001,723697976.0,2005,2003-2007
recipient,Chile,1.0667037415280354,73415885.0,2005,2003-2007
recipient,Colombia,15.356486758497129,1056910201.0,2005,2003-2007
recipient,Czech Republic,0.0006800000000988013,46801.0,2005,2003-2007
recipient,India,48.537023239889145,3340560624.0,2005,2003-2007
recipient,Liechtenstein,0.0007547693426450809,51947.0,2005,2003-2007
recipient,Romania,0.004046799855291943,278521.0,2005,2003-2007
recipient,Saudi Arabia,0.13377227753487428,9206877.0,2005,2003-2007
recipient,South Africa,13.474460851939623,927379768.0,2005,2003-2007
recipient,Switzerland,0.0014166799856762339,97503.0,2005,2003-2007
recipient,Thailand,10.907756805071958,750726362.0,2005,2003-2007
recipient,Lithuania,,0.0,2005,2003-2007
recipient,Poland,,0.0,2005,2003-2007
recipient,Cyprus,,0.0,2005,2003-2007
recipient,Denmark,,0.0,2005,2003-2007
recipient,New Zealand,,0.0,2005,2003-2007
recipient,United States,,0.0,2005,2003-2007
recipient,Monaco,,0.0,2005,2003-2007
recipient,Korea,,0.0,2005,2003-2007
recipient,Kuwait,,0.0,2005,2003-2007
recipient,Japan,,0.0,2005,2003-2007
recipient,Australia,,0.0,2005,2003-2007
recipient,Portugal,,0.0,2005,2003-2007
recipient,Greece,,0.0,2005,2003-2007
recipient,Taiwan,,0.0,2005,2003-2007
recipient,Latvia,,0.0,2005,2003-2007
recipient,Belgium,,0.0,2005,2003-2007
recipient,United Kingdom,,0.0,2005,2003-2007
recipient,Ireland,,0.0,2005,2003-2007
recipient,Luxembourg,,0.0,2005,2003-2007
recipient,Slovenia,,0.0,2005,2003-2007
