category,country,pct,sum,year,group,value
donor,India,,0.0,2000,1998-2002,468394948471.616
donor,Australia,1.108730243308067,99427776.0,2001,1998-2002,378376086723.194
donor,Austria,0.7207058321983103,64630850.0,2001,1998-2002,197337879194.631
donor,Belgium,0.35526415084695173,31859079.0,2001,1998-2002,237841968680.09
donor,Canada,3.8930760633990307,349119993.0,2001,1998-2002,736379777892.562
donor,Czech Republic,0.005920582434753729,530941.0,2001,1998-2002,67523642262.4009
donor,Denmark,0.8593484188770766,77063923.0,2001,1998-2002,164791416350.267
donor,Estonia,0.0020599560285502363,184731.0,2001,1998-2002,6245069734.13302
donor,Finland,0.19611315307029842,17586870.0,2001,1998-2002,129250111856.82301
donor,France,6.929512669805714,621418995.0,2001,1998-2002,1376465324384.79
donor,Germany,9.943715197114628,891724108.0,2001,1998-2002,1950648769574.94
donor,Ireland,0.1475510760591975,13231961.0,2001,1998-2002,109135253959.732
donor,Italy,0.6900803296218148,61884442.0,2001,1998-2002,1162317852348.99
donor,Japan,11.34630516912091,1017504389.0,2001,1998-2002,4303544259842.72
donor,Kuwait,0.013604289453828092,1219994.0,2001,1998-2002,34890772742.0933
donor,Liechtenstein,0.0029491122278265365,264468.0,2001,1998-2002,2491822706.8025603
donor,Luxembourg,0.05427534912692183,4867259.0,2001,1998-2002,21272418791.9463
donor,Netherlands,4.648796754544658,416890876.0,2001,1998-2002,431213422818.79205
donor,Norway,2.334776716997506,209376138.0,2001,1998-2002,174003247439.305
donor,Portugal,0.049931779221032396,4477740.0,2001,1998-2002,121545880984.34
donor,Spain,0.7944114025771025,71240556.0,2001,1998-2002,625975838926.175
donor,Sweden,1.0674883359211973,95729319.0,2001,1998-2002,240283858225.78897
donor,Switzerland,1.044666727046443,93682742.0,2001,1998-2002,278631271391.325
donor,United Kingdom,7.668078089162963,687651442.0,2001,1998-2002,1625799625737.73
donor,United States,46.12263860183522,4136147099.0,2001,1998-2002,10581821399000.0
donor,South Africa,,0.0,2001,1998-2002,121600818309.679
donor,Saudi Arabia,,0.0,2001,1998-2002,184137469733.333
donor,Hungary,,0.0,2001,1998-2002,53821315066.1024
donor,Iceland,,0.0,2001,1998-2002,8205357164.412271
donor,Lithuania,,0.0,2001,1998-2002,12252498921.0186
donor,Colombia,,0.0,2001,1998-2002,98211749595.5442
donor,Poland,,0.0,2001,1998-2002,190521019077.16397
donor,Greece,,0.0,2001,1998-2002,136191353467.562
donor,New Zealand,,0.0,2001,1998-2002,53872425916.6248
donor,Thailand,,0.0,2001,1998-2002,120296746256.631
donor,Romania,,0.0,2001,1998-2002,40394824679.1232
donor,Slovenia,,0.0,2001,1998-2002,20875387068.1145
donor,Brazil,,0.0,2001,1998-2002,559372276081.9661
donor,Slovak Republic,,0.0,2001,1998-2002,30703017449.6644
donor,Korea,,0.0,2001,1998-2002,533052076313.52704
donor,Qatar,,0.0,2001,1998-2002,17538461538.4615
donor,Monaco,,0.0,2001,1998-2002,2671424966.44295
donor,Chile,,0.0,2001,1998-2002,70979923960.3742
donor,Latvia,,0.0,2001,1998-2002,8350252966.19655
donor,Cyprus,,0.0,2001,1998-2002,10397896174.8634
donor,United Arab Emirates,,0.0,2001,1998-2002,103311640571.81801
donor,India,,0.0,2001,1998-2002,485441026156.549
donor,Australia,0.4332124533489981,45235182.0,2002,1998-2002,394648911678.526
donor,Austria,0.6142237283145663,64136019.0,2002,1998-2002,213377771503.858
donor,Belgium,0.6080904376681733,63495593.0,2002,1998-2002,258860436664.784
donor,Canada,2.3183339495753694,242075816.0,2002,1998-2002,757950678646.53
donor,Chile,0.0011287995312782508,117867.0,2002,1998-2002,69736811435.1032
donor,Czech Republic,0.0015013789382780816,156771.0,2002,1998-2002,81910771993.9155
donor,Denmark,0.8746087727322307,91324907.0,2002,1998-2002,178635160297.415
donor,Estonia,0.0009022485737420591,94211.0,2002,1998-2002,7322069511.161341
donor,Finland,0.34348465582421916,35865984.0,2002,1998-2002,139552983248.635
donor,France,5.120856013055267,534709591.0,2002,1998-2002,1494286655373.61
donor,Germany,7.131567702801793,744664103.0,2002,1998-2002,2079136081309.99
donor,Greece,0.029226864400975758,3051811.0,2002,1998-2002,153830947016.751
donor,Ireland,0.21999417672484045,22971354.0,2002,1998-2002,127949875023.527
donor,Italy,0.30240873389168943,31576918.0,2002,1998-2002,1266510634293.24
donor,Japan,24.535310318529387,2561928262.0,2002,1998-2002,4115116279069.77
donor,Liechtenstein,0.0014134726464610076,147592.0,2002,1998-2002,2688630822.53304
donor,Luxembourg,0.0947744940030093,9896164.0,2002,1998-2002,23616328816.1114
donor,Netherlands,4.3341026118052595,452558367.0,2002,1998-2002,471613965744.401
donor,New Zealand,0.03797545102673186,3965321.0,2002,1998-2002,66627729311.4495
donor,Norway,0.7073117412104075,73856084.0,2002,1998-2002,195418347152.985
donor,Portugal,0.07081760174073053,7394633.0,2002,1998-2002,134228697534.35
donor,Spain,0.7299271503235114,76217540.0,2002,1998-2002,705145868624.13
donor,Sweden,0.46688261256982894,48750953.0,2002,1998-2002,264345544361.257
donor,Switzerland,1.2252336719369985,127936461.0,2002,1998-2002,301416810214.295
donor,United Kingdom,6.226071557092567,650113998.0,2002,1998-2002,1773015587529.98
donor,United States,43.570639401733686,4549559432.0,2002,1998-2002,10936419054000.0
donor,South Africa,,0.0,2002,1998-2002,115482368343.658
donor,Saudi Arabia,,0.0,2002,1998-2002,189605920240.0
donor,Hungary,,0.0,2002,1998-2002,67716887203.4136
donor,Iceland,,0.0,2002,1998-2002,9294651863.319141
donor,Lithuania,,0.0,2002,1998-2002,14278357283.7419
donor,Colombia,,0.0,2002,1998-2002,97963003804.7851
donor,Poland,,0.0,2002,1998-2002,198680882352.941
donor,Thailand,,0.0,2002,1998-2002,134300851255.002
donor,Romania,,0.0,2002,1998-2002,46066101951.2933
donor,Slovenia,,0.0,2002,1998-2002,23563576758.1047
donor,Brazil,,0.0,2002,1998-2002,507962487700.024
donor,Slovak Republic,,0.0,2002,1998-2002,35083608130.9994
donor,Kuwait,,0.0,2002,1998-2002,38137545245.1464
donor,Korea,,0.0,2002,1998-2002,609020054512.465
donor,Qatar,,0.0,2002,1998-2002,19363736263.7363
donor,Monaco,,0.0,2002,1998-2002,2905840862.03651
donor,Latvia,,0.0,2002,1998-2002,9546441564.34743
donor,Cyprus,,0.0,2002,1998-2002,11420230769.2308
donor,United Arab Emirates,,0.0,2002,1998-2002,109816201497.61699
donor,India,,0.0,2002,1998-2002,514937961192.90796
donor,Australia,1.4477184825296627,94571888.0,2003,2003-2007,466488060570.76294
donor,Austria,0.8869642739956684,57940744.0,2003,2003-2007,261695778781.038
donor,Belgium,0.9012697647042753,58875247.0,2003,2003-2007,319002821670.42896
donor,Canada,2.3625979682572718,154336187.0,2003,2003-2007,892382413817.715
donor,Chile,0.0004906407820002306,32051.0,2003,2003-2007,75643459839.6008
donor,Czech Republic,0.003795527651889213,247942.0,2003,2003-2007,99627140274.3805
donor,Denmark,0.8729924392255494,57028037.0,2003,2003-2007,218095997085.477
donor,Finland,0.2979404705871386,19462895.0,2003,2003-2007,171071106094.808
donor,France,7.761536526940927,507020648.0,2003,2003-2007,1840480812641.08
donor,Germany,10.98997630924505,717917759.0,2003,2003-2007,2505733634311.51
donor,Greece,0.15037493199936672,9823209.0,2003,2003-2007,201924270316.02698
donor,Ireland,0.4146014263809434,27083746.0,2003,2003-2007,164284690067.72
donor,Italy,0.23854040619500205,15582599.0,2003,2003-2007,1569649661399.55
donor,Japan,32.87146889113936,2147321397.0,2003,2003-2007,4445658071221.86
donor,Liechtenstein,0.008342424106714912,544967.0,2003,2003-2007,3070691319.52179
donor,Luxembourg,0.012712970937234266,830472.0,2003,2003-2007,29557325056.4334
donor,Netherlands,3.260411571179558,212985661.0,2003,2003-2007,578792325056.433
donor,New Zealand,0.08311385348186827,5429394.0,2003,2003-2007,88250885550.2626
donor,Norway,0.588576101923073,38448603.0,2003,2003-2007,228752436371.85397
donor,Portugal,0.016090739800293605,1051124.0,2003,2003-2007,164964195259.594
donor,Spain,2.0560899369380126,134313618.0,2003,2003-2007,906853273137.698
donor,Sweden,1.6696827741380968,109071656.0,2003,2003-2007,331531479168.47
donor,Switzerland,1.0078876706263422,65840038.0,2003,2003-2007,352914820747.011
donor,United Kingdom,12.83193844508036,838243526.0,2003,2003-2007,2043831836734.69
donor,United States,19.264885452154346,1258474359.0,2003,2003-2007,11458243878000.0
donor,South Africa,,0.0,2003,2003-2007,175256916996.047
donor,Saudi Arabia,,0.0,2003,2003-2007,215807655253.333
donor,Hungary,,0.0,2003,2003-2007,85324771841.4118
donor,Iceland,,0.0,2003,2003-2007,11414054860.577
donor,Lithuania,,0.0,2003,2003-2007,18802576988.1557
donor,Colombia,,0.0,2003,2003-2007,94641378693.223
donor,Poland,,0.0,2003,2003-2007,217513049291.61
donor,Thailand,,0.0,2003,2003-2007,152280653543.725
donor,Romania,,0.0,2003,2003-2007,57806506024.0964
donor,Slovenia,,0.0,2003,2003-2007,29697448108.2957
donor,Brazil,,0.0,2003,2003-2007,558319920831.979
donor,Slovak Republic,,0.0,2003,2003-2007,46731767494.3567
donor,Kuwait,,0.0,2003,2003-2007,47875838926.1745
donor,Korea,,0.0,2003,2003-2007,680520724062.403
donor,Qatar,,0.0,2003,2003-2007,23533791208.7912
donor,Estonia,,0.0,2003,2003-2007,9833870709.12376
donor,Monaco,,0.0,2003,2003-2007,3589126975.1693
donor,Latvia,,0.0,2003,2003-2007,11748433157.0533
donor,Cyprus,,0.0,2003,2003-2007,14547327293.3182
donor,United Arab Emirates,,0.0,2003,2003-2007,124346358066.71199
donor,India,,0.0,2003,2003-2007,607699299977.15
donor,Australia,0.25118184251337133,17256770.0,2004,2003-2007,612490396927.0171
donor,Austria,0.6728777755726454,46228250.0,2004,2003-2007,300904221504.842
donor,Belgium,0.7650559284102069,52561101.0,2004,2003-2007,370885026074.0
donor,Canada,2.506318419944004,172189837.0,2004,2003-2007,1023196771714.07
donor,Chile,0.0005519902631624911,37923.0,2004,2003-2007,99210392857.6116
donor,Denmark,0.37090472140491104,25482007.0,2004,2003-2007,251373036671.06198
donor,Finland,0.3461900898800507,23784055.0,2004,2003-2007,196768065557.487
donor,France,8.679733332492255,596317633.0,2004,2003-2007,2115742488204.62
donor,Germany,11.031058321583984,757859065.0,2004,2003-2007,2819245095604.67
donor,Greece,0.012736982825276731,875060.0,2004,2003-2007,240521260988.32898
donor,Ireland,0.34904628251696196,23980282.0,2004,2003-2007,193870692699.28
donor,Italy,0.9517176882366973,65385193.0,2004,2003-2007,1798314750434.57
donor,Japan,37.051394292347695,2545515962.0,2004,2003-2007,4815148854362.11
donor,Liechtenstein,0.003155862376594033,216815.0,2004,2003-2007,3454362685.96703
donor,Luxembourg,0.14605176498896835,10034092.0,2004,2003-2007,34685281847.5292
donor,Netherlands,1.3354093471272013,91745692.0,2004,2003-2007,657171591755.6489
donor,New Zealand,0.07776901344707711,5342910.0,2004,2003-2007,103905210084.034
donor,Norway,0.6045125813745679,41531404.0,2004,2003-2007,264357494659.388
donor,Portugal,0.04083224358704687,2805269.0,2004,2003-2007,189187437298.237
donor,Spain,0.9147240498283408,62843645.0,2004,2003-2007,1069555500372.49
donor,Sweden,0.8547528251187495,58723484.0,2004,2003-2007,382152839200.425
donor,Switzerland,0.8988010164080854,61749696.0,2004,2003-2007,394163688620.82794
donor,United Kingdom,12.803004779106022,879595860.0,2004,2003-2007,2403614060783.6
donor,United States,19.33221884864612,1328167876.0,2004,2003-2007,12213729147000.0
donor,South Africa,,0.0,2004,2003-2007,228593566165.088
donor,Saudi Arabia,,0.0,2004,2003-2007,258742133333.333
donor,Hungary,,0.0,2004,2003-2007,104066609517.92801
donor,Iceland,,0.0,2004,2003-2007,13834751482.0128
donor,Lithuania,,0.0,2004,2003-2007,22649930576.2543
donor,Colombia,,0.0,2004,2003-2007,117081522349.67699
donor,Poland,,0.0,2004,2003-2007,255102252843.395
donor,Czech Republic,,0.0,2004,2003-2007,119162172468.268
donor,Thailand,,0.0,2004,2003-2007,172895476152.59198
donor,Romania,,0.0,2004,2003-2007,74972669056.5922
donor,Slovenia,,0.0,2004,2003-2007,34470227453.9113
donor,Brazil,,0.0,2004,2003-2007,669316654017.094
donor,Slovak Republic,,0.0,2004,2003-2007,57240535137.8197
donor,Kuwait,,0.0,2004,2003-2007,59440108585.0017
donor,Korea,,0.0,2004,2003-2007,764880644710.649
donor,Qatar,,0.0,2004,2003-2007,31734065934.0659
donor,Estonia,,0.0,2004,2003-2007,12059201242.236
donor,Monaco,,0.0,2004,2003-2007,4110169853.48895
donor,Latvia,,0.0,2004,2003-2007,14373269155.7174
donor,Cyprus,,0.0,2004,2003-2007,17320550000.0
donor,United Arab Emirates,,0.0,2004,2003-2007,147824370319.94598
donor,India,,0.0,2004,2003-2007,709148531774.823
donor,Australia,0.42030788237127614,28927690.0,2005,2003-2007,693407758231.845
donor,Austria,0.25965296044455544,17870615.0,2005,2003-2007,315974418604.651
donor,Belgium,0.7015659427099987,48285276.0,2005,2003-2007,387365750528.541
donor,Canada,0.967921046272128,66617166.0,2005,2003-2007,1169357979864.66
donor,Chile,0.0007260007265856884,49967.0,2005,2003-2007,122964812046.07301
donor,Cyprus,8.135125319017091e-05,5599.0,2005,2003-2007,18433416241.761
donor,Czech Republic,0.0017421140576450583,119901.0,2005,2003-2007,136280689891.224
donor,Denmark,1.8183185618333917,125145775.0,2005,2003-2007,264467308109.19
donor,Finland,0.7396747403907991,50908114.0,2005,2003-2007,204436015420.96802
donor,France,4.0004735494370465,275332592.0,2005,2003-2007,2196126103718.44
donor,Germany,12.305776057000475,846945037.0,2005,2003-2007,2861410272354.18
donor,Greece,0.04481399201522906,3084323.0,2005,2003-2007,247783001865.44
donor,Hungary,0.0036926262264718674,254145.0,2005,2003-2007,113035361316.74901
donor,Ireland,0.41611873598490645,28639372.0,2005,2003-2007,211649034697.177
donor,Italy,1.0131839885235283,69732388.0,2005,2003-2007,1852661982340.5
donor,Japan,37.294843652349414,2566817614.0,2005,2003-2007,4755410630912.14
donor,Liechtenstein,0.0071836541964669315,494415.0,2005,2003-2007,3659251525.8593
donor,Luxembourg,0.19065201601026546,13121625.0,2005,2003-2007,37347394602.6614
donor,Netherlands,3.3854516677639594,233003711.0,2005,2003-2007,685092650167.89
donor,New Zealand,0.07492443154012705,5156674.0,2005,2003-2007,114720129550.095
donor,Norway,1.2154861607287304,83655835.0,2005,2003-2007,308722079937.912
donor,Portugal,0.041086247735719034,2827761.0,2005,2003-2007,197304513120.25897
donor,Slovak Republic,0.0047380021801290235,326093.0,2005,2003-2007,62697540106.9519
donor,Spain,1.184845899191405,81547019.0,2005,2003-2007,1157276458151.97
donor,Sweden,1.3051044825724816,89823816.0,2005,2003-2007,389488030402.377
donor,Switzerland,1.0301031458089507,70896849.0,2005,2003-2007,408689353999.35706
donor,United Kingdom,11.948327920370263,822343669.0,2005,2003-2007,2525005454545.45
donor,United States,19.623203170304862,1350566958.0,2005,2003-2007,13036640229000.0
donor,South Africa,,0.0,2005,2003-2007,257671413750.825
donor,Saudi Arabia,,0.0,2005,2003-2007,328459608764.111
donor,Iceland,,0.0,2005,2003-2007,16812529923.7715
donor,Lithuania,,0.0,2005,2003-2007,26125575942.2814
donor,Colombia,,0.0,2005,2003-2007,145180960625.02
donor,Poland,,0.0,2005,2003-2007,306125173852.573
donor,Thailand,,0.0,2005,2003-2007,189318499954.00302
donor,Romania,,0.0,2005,2003-2007,98452791982.7024
donor,Slovenia,,0.0,2005,2003-2007,36346974008.2079
donor,Brazil,,0.0,2005,2003-2007,891630177251.068
donor,Kuwait,,0.0,2005,2003-2007,80797945205.4795
donor,Korea,,0.0,2005,2003-2007,898137194716.188
donor,Qatar,,0.0,2005,2003-2007,44530494505.4945
donor,Estonia,,0.0,2005,2003-2007,14006088297.4754
donor,Monaco,,0.0,2005,2003-2007,4203084193.5082703
donor,Latvia,,0.0,2005,2003-2007,16922504044.803999
donor,United Arab Emirates,,0.0,2005,2003-2007,180617018379.85
donor,India,,0.0,2005,2003-2007,820381672147.736
donor,Australia,0.3545329948767151,27058214.0,2006,2003-2007,746054207846.6609
donor,Austria,0.10486343462454893,8003253.0,2006,2003-2007,335998557270.104
donor,Belgium,0.7659593197556979,58458568.0,2006,2003-2007,409813197842.178
donor,Canada,0.7901994862690083,60308595.0,2006,2003-2007,1315415197461.21
donor,Chile,0.0016909562343551008,129055.0,2006,2003-2007,154788024805.808
donor,Czech Republic,0.012029105343259752,918070.0,2006,2003-2007,155463807112.889
donor,Denmark,0.13325564521392053,10170167.0,2006,2003-2007,282884912894.33
donor,Finland,0.3335495978853533,25456746.0,2006,2003-2007,216552502822.732
donor,France,6.0830165028209064,464260209.0,2006,2003-2007,2318593651988.46
donor,Germany,8.704326833828048,664320505.0,2006,2003-2007,3002446368084.31
donor,Greece,0.036731204071844104,2803352.0,2006,2003-2007,273317737046.795
donor,Ireland,0.379223327469168,28942598.0,2006,2003-2007,232083467569.941
donor,Italy,0.37897543935171596,28923679.0,2006,2003-2007,1942633797516.0
donor,Japan,33.31114229140098,2542330417.0,2006,2003-2007,4530377224970.4
donor,Korea,4.347752170624131,331823583.0,2006,2003-2007,1011797457138.5
donor,Liechtenstein,0.0015864236797257954,121077.0,2006,2003-2007,4000239272.61126
donor,Luxembourg,0.1185136462336593,9045047.0,2006,2003-2007,42414308116.9239
donor,Monaco,0.0015633368959132063,119315.0,2006,2003-2007,4582988332.70606
donor,Netherlands,1.29212626574537,98616009.0,2006,2003-2007,733340860619.7471
donor,New Zealand,0.057528544122150964,4390620.0,2006,2003-2007,111608845081.38301
donor,Norway,4.256272571720548,324841794.0,2006,2003-2007,345424664369.357
donor,Portugal,0.03350312924714276,2556983.0,2006,2003-2007,208566948939.90698
donor,Spain,1.345736712740934,102707597.0,2006,2003-2007,1264551499184.54
donor,Sweden,0.6398337696010463,48832575.0,2006,2003-2007,420540782304.627
donor,Switzerland,0.5733339659618731,43757262.0,2006,2003-2007,430921192375.17896
donor,United Kingdom,10.494068494237087,800914880.0,2006,2003-2007,2697151793928.24
donor,United States,25.365816496682598,1935937419.0,2006,2003-2007,13814611414000.0
donor,South Africa,,0.0,2006,2003-2007,271638484826.10898
donor,Saudi Arabia,,0.0,2006,2003-2007,376900133511.34796
donor,Hungary,,0.0,2006,2003-2007,115295199391.606
donor,Iceland,,0.0,2006,2003-2007,17216417442.2912
donor,Lithuania,,0.0,2006,2003-2007,30216060233.4044
donor,Colombia,,0.0,2006,2003-2007,161189825603.139
donor,Poland,,0.0,2006,2003-2007,344748646558.391
donor,Thailand,,0.0,2006,2003-2007,221758486880.31302
donor,Romania,,0.0,2006,2003-2007,122022997508.01
donor,Slovenia,,0.0,2006,2003-2007,39587732028.6037
donor,Brazil,,0.0,2006,2003-2007,1107640289615.23
donor,Slovak Republic,,0.0,2006,2003-2007,70596729394.0534
donor,Kuwait,,0.0,2006,2003-2007,101550654720.88199
donor,Qatar,,0.0,2006,2003-2007,60882142857.1428
donor,Estonia,,0.0,2006,2003-2007,16963625015.6818
donor,Latvia,,0.0,2006,2003-2007,21447021570.1028
donor,Cyprus,,0.0,2006,2003-2007,20072788859.6161
donor,United Arab Emirates,,0.0,2006,2003-2007,222116541865.214
donor,India,,0.0,2006,2003-2007,940259892374.501
donor,Australia,0.16981006244056282,13864351.0,2007,2003-2007,853099630996.31
donor,Austria,0.14147036973033172,11550522.0,2007,2003-2007,388691445387.35297
donor,Belgium,0.4064741506349641,33187081.0,2007,2003-2007,471821105940.323
donor,Brazil,0.0006232866051600829,50889.0,2007,2003-2007,1397084349956.35
donor,Canada,0.7677849163812609,62686742.0,2007,2003-2007,1464977190205.75
donor,Chile,0.0006960884991071349,56833.0,2007,2003-2007,173605968179.255
donor,Colombia,0.0009488007261948748,77466.0,2007,2003-2007,205706860699.30103
donor,Denmark,0.2612397368185274,21329239.0,2007,2003-2007,319423370134.284
donor,Finland,0.23911686532795393,19522990.0,2007,2003-2007,255384615384.615
donor,France,4.920884846819737,401771684.0,2007,2003-2007,2657213249384.07
donor,Germany,11.973241706502673,977570017.0,2007,2003-2007,3439953462907.2
donor,Greece,0.03775067253088894,3082200.0,2007,2003-2007,318497936901.177
donor,Hungary,3.364515522754913e-05,2747.0,2007,2003-2007,139850794387.281
donor,Ireland,0.34542872148347914,28202952.0,2007,2003-2007,269917943471.12
donor,Italy,0.4112958063533585,33580751.0,2007,2003-2007,2203053380782.92
donor,Japan,43.409420164519354,3544215397.0,2007,2003-2007,4515264514430.57
donor,Korea,3.7459296668084785,305841026.0,2007,2003-2007,1122679154632.41
donor,Liechtenstein,0.002439426853538755,199170.0,2007,2003-2007,4601299566.81106
donor,Luxembourg,0.10880766038420502,8883735.0,2007,2003-2007,50888134410.0739
donor,Monaco,0.0032373694155771967,264319.0,2007,2003-2007,5867916780.72817
donor,Netherlands,1.4824160113344496,121033675.0,2007,2003-2007,847481522036.682
donor,New Zealand,0.051191930416239796,4179628.0,2007,2003-2007,137316087308.003
donor,Norway,1.4292565313473253,116693404.0,2007,2003-2007,401082621082.62103
donor,Portugal,0.06091130170521745,4973178.0,2007,2003-2007,240169336162.059
donor,Qatar,1.280145526909878,104519053.0,2007,2003-2007,79712087912.0879
donor,Spain,1.4557447239390862,118856065.0,2007,2003-2007,1479341637010.68
donor,Sweden,0.5620654054870579,45890520.0,2007,2003-2007,488397792507.546
donor,Switzerland,0.6284372534210937,51309531.0,2007,2003-2007,479913034321.89294
donor,Thailand,5.473614805675904e-05,4469.0,2007,2003-2007,262942650543.77103
donor,United Kingdom,12.485581838436627,1019400656.0,2007,2003-2007,3084117647058.82
donor,United States,13.61296608815419,1111447327.0,2007,2003-2007,14451858650000.0
donor,South Africa,,0.0,2007,2003-2007,299415505152.29803
donor,Saudi Arabia,,0.0,2007,2003-2007,415964509673.115
donor,Iceland,,0.0,2007,2003-2007,21514962936.5389
donor,Lithuania,,0.0,2007,2003-2007,39738180076.6283
donor,Poland,,0.0,2007,2003-2007,429063549983.742
donor,Czech Republic,,0.0,2007,2003-2007,189227050759.595
donor,Romania,,0.0,2007,2003-2007,174585202805.233
donor,Slovenia,,0.0,2007,2003-2007,48114688201.4782
donor,Slovak Republic,,0.0,2007,2003-2007,86304245825.349
donor,Kuwait,,0.0,2007,2003-2007,114641097818.438
donor,Estonia,,0.0,2007,2003-2007,22237061730.0849
donor,Latvia,,0.0,2007,2003-2007,30901399261.387
donor,Cyprus,,0.0,2007,2003-2007,23968765398.3028
donor,United Arab Emirates,,0.0,2007,2003-2007,257916133424.09802
donor,India,,0.0,2007,2003-2007,1216735426855.47
donor,Australia,0.20445119069526846,18754564.0,2008,2008-2012,
donor,Austria,0.07575492251130689,6949094.0,2008,2008-2012,
donor,Belgium,0.5784220642508087,53059381.0,2008,2008-2012,
donor,Brazil,0.0018409210991367213,168870.0,2008,2008-2012,
donor,Canada,0.8270364364776762,75865089.0,2008,2008-2012,
donor,Chile,0.00011206649433958367,10280.0,2008,2008-2012,
donor,Colombia,7.410778487553403e-05,6798.0,2008,2008-2012,
donor,Czech Republic,0.002509711698479048,230219.0,2008,2008-2012,
donor,Denmark,0.17759305994631297,16290834.0,2008,2008-2012,
donor,Finland,0.42775881182390674,39238852.0,2008,2008-2012,
donor,France,2.692301354269873,246968178.0,2008,2008-2012,
donor,Germany,12.73936202264361,1168597647.0,2008,2008-2012,
donor,Greece,0.0277130084162333,2542149.0,2008,2008-2012,
donor,Hungary,0.0007375893975696723,67660.0,2008,2008-2012,
donor,Ireland,0.3811698376476639,34965187.0,2008,2008-2012,
donor,Italy,0.421627204780498,38676392.0,2008,2008-2012,
donor,Japan,49.39531399180055,4531094069.0,2008,2008-2012,
donor,Korea,0.6258111801149443,57406444.0,2008,2008-2012,
donor,Liechtenstein,0.0015064767431207595,138191.0,2008,2008-2012,
donor,Luxembourg,0.10541217559023242,9669591.0,2008,2008-2012,
donor,Monaco,0.006080294106749593,557753.0,2008,2008-2012,
donor,Netherlands,0.7589089906810125,69615673.0,2008,2008-2012,
donor,New Zealand,0.05272484367094415,4836516.0,2008,2008-2012,
donor,Norway,0.6393508729976475,58648457.0,2008,2008-2012,
donor,Portugal,0.028301967990473603,2596175.0,2008,2008-2012,
donor,Spain,1.6616204532364338,152422527.0,2008,2008-2012,
donor,Sweden,0.44391596594108634,40720968.0,2008,2008-2012,
donor,Switzerland,0.42869304085424853,39324550.0,2008,2008-2012,
donor,United Kingdom,8.592102124560208,788164298.0,2008,2008-2012,
donor,United States,18.69799234986994,1715190276.0,2008,2008-2012,
donor,South Africa,,0.0,2008,2008-2012,
donor,Saudi Arabia,,0.0,2008,2008-2012,
donor,Iceland,,0.0,2008,2008-2012,
donor,Lithuania,,0.0,2008,2008-2012,
donor,Poland,,0.0,2008,2008-2012,
donor,Thailand,,0.0,2008,2008-2012,
donor,Romania,,0.0,2008,2008-2012,
donor,Slovenia,,0.0,2008,2008-2012,
donor,Slovak Republic,,0.0,2008,2008-2012,
donor,Kuwait,,0.0,2008,2008-2012,
donor,Qatar,,0.0,2008,2008-2012,
donor,Estonia,,0.0,2008,2008-2012,
donor,Latvia,,0.0,2008,2008-2012,
donor,Cyprus,,0.0,2008,2008-2012,
donor,United Arab Emirates,,0.0,2008,2008-2012,
donor,India,,0.0,2008,2008-2012,
donor,Australia,0.2148978679227633,17680084.0,2009,2008-2012,
donor,Austria,0.09567985532000742,7871776.0,2009,2008-2012,
donor,Belgium,0.5203362017996211,42809116.0,2009,2008-2012,
donor,Canada,0.9008722686839874,74116591.0,2009,2008-2012,
donor,Chile,0.0004954782278185739,40764.0,2009,2008-2012,
donor,Czech Republic,0.004832298368320962,397563.0,2009,2008-2012,
donor,Denmark,0.08288897134304796,6819444.0,2009,2008-2012,
donor,Finland,0.7864586227213726,64703548.0,2009,2008-2012,
donor,France,5.394632646114107,443827383.0,2009,2008-2012,
donor,Germany,15.446357993850011,1270803240.0,2009,2008-2012,
donor,Greece,0.02516064063179082,2070017.0,2009,2008-2012,
donor,Ireland,0.2638528282269424,21707708.0,2009,2008-2012,
donor,Italy,0.6555837932011197,53936210.0,2009,2008-2012,
donor,Japan,32.15306541680897,2645297987.0,2009,2008-2012,
donor,Korea,2.0522649488565996,168844005.0,2009,2008-2012,
donor,Luxembourg,0.11334205457018671,9324881.0,2009,2008-2012,
donor,Netherlands,1.3103359185879417,107803997.0,2009,2008-2012,
donor,New Zealand,0.05737428572499722,4720299.0,2009,2008-2012,
donor,Norway,2.890760028688029,237828698.0,2009,2008-2012,
donor,Portugal,0.025279769817122235,2079818.0,2009,2008-2012,
donor,Slovak Republic,0.00017262245587968273,14202.0,2009,2008-2012,
donor,Spain,2.90029882325467,238613474.0,2009,2008-2012,
donor,Sweden,0.9305032499236682,76554392.0,2009,2008-2012,
donor,Switzerland,0.6499406724988442,53471939.0,2009,2008-2012,
donor,United Kingdom,11.907741050635517,979674038.0,2009,2008-2012,
donor,United States,20.61289517633392,1695864746.0,2009,2008-2012,
donor,South Africa,,0.0,2009,2008-2012,
donor,Saudi Arabia,,0.0,2009,2008-2012,
donor,Hungary,,0.0,2009,2008-2012,
donor,Liechtenstein,,0.0,2009,2008-2012,
donor,Iceland,,0.0,2009,2008-2012,
donor,Lithuania,,0.0,2009,2008-2012,
donor,Colombia,,0.0,2009,2008-2012,
donor,Poland,,0.0,2009,2008-2012,
donor,Thailand,,0.0,2009,2008-2012,
donor,Romania,,0.0,2009,2008-2012,
donor,Slovenia,,0.0,2009,2008-2012,
donor,Brazil,,0.0,2009,2008-2012,
donor,Kuwait,,0.0,2009,2008-2012,
donor,Qatar,,0.0,2009,2008-2012,
donor,Estonia,,0.0,2009,2008-2012,
